SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
PNCINFRA, EQ, 26-Sep-2018,140.7,140.6,143,136.5,140,140.2,137.88,606683,836.52,7182,461284,76.03
PODDARHOUS, EQ, 26-Sep-2018,650,660.9,705,650,705,695.1,686.61,1599,10.98,62,1373,85.87
PODDARMENT, EQ, 26-Sep-2018,224.85,221.35,231.9,216,222,222.15,221.54,3152,6.98,143,2626,83.31
POKARNA, EQ, 26-Sep-2018,147.6,152,155,145.05,153.05,150.75,149.28,22175,33.1,393,17305,78.04
POLYMED, EQ, 26-Sep-2018,215.45,218,223,217,219.95,219.35,219.09,4347,9.52,96,3559,81.87
POLYPLEX, EQ, 26-Sep-2018,570.4,577.35,577.35,565.1,566.3,569.55,570.36,27596,157.4,1507,19550,70.84
PONNIERODE, EQ, 26-Sep-2018,125.45,131,131,120.1,120.5,120.95,125.37,12814,16.06,411,5235,40.85
POWERFUL, SM, 26-Sep-2018,27.65,27.65,27.65,26,26,26,26.83,4000,1.07,2,4000,100
POWERGRID, EQ, 26-Sep-2018,192.6,193.45,194,188.2,193.2,192.85,190.62,4098766,7813.21,34253,1627934,39.72
POWERMECH, EQ, 26-Sep-2018,894.4,901,939.95,901,937.8,927.1,920.74,4440,40.88,382,2623,59.08
PPAP, EQ, 26-Sep-2018,407.55,408,468.7,398,420,421.95,412.26,18112,74.67,734,10559,58.3
PRABHAT, EQ, 26-Sep-2018,136.95,137.5,140.95,136.7,137.05,137.55,138.98,18020,25.04,944,11624,64.51
PRADIP, BE, 26-Sep-2018,2.4,2.4,2.5,2.4,2.5,2.5,2.48,17034,0.42,37, -, -
PRAENG, BE, 26-Sep-2018,8.9,8.6,9.3,8.6,8.9,9.1,9.2,11280,1.04,24, -, -
PRAJIND, EQ, 26-Sep-2018,109.25,109,110.1,101.5,102,102.25,104.95,1714078,1798.94,13997,440898,25.72
PRAKASH, EQ, 26-Sep-2018,127.1,129,131.6,125.4,128.8,129.15,128.66,886122,1140.1,10455,325427,36.72
PRAKASHCON, EQ, 26-Sep-2018,4.7,4.8,4.8,4.65,4.8,4.8,4.77,219706,10.48,166,177587,80.83
PRAKASHSTL, BE, 26-Sep-2018,0.45,0.5,0.5,0.5,0.5,0.5,0.5,25455,0.13,9, -, -
PRATIBHA, BZ, 26-Sep-2018,2.45,2.35,2.5,2.35,2.4,2.4,2.36,30300,0.72,50, -, -
PRAXIS, EQ, 26-Sep-2018,210.2,219.95,219.95,199.8,200.05,202,207.1,7407,15.34,166,5834,78.76
PRECAM, EQ, 26-Sep-2018,56.25,57.8,61,56.25,57,57.2,57.08,22989,13.12,328,9157,39.83
PRECOT, EQ, 26-Sep-2018,63.05,63.2,69.35,63.2,66.1,66.2,67.14,8778,5.89,64,8309,94.66
PRECWIRE, EQ, 26-Sep-2018,216.6,217.95,220.15,214,216,217.45,217.14,18547,40.27,1622,14342,77.33
PREMEXPLN, EQ, 26-Sep-2018,176.8,180.25,195,175,181.9,181.45,178.17,5116,9.12,169,3294,64.39
PREMIER, EQ, 26-Sep-2018,14.5,14.2,14.9,13.55,13.55,13.65,13.86,8960,1.24,97,7096,79.2
PREMIERPOL, EQ, 26-Sep-2018,25.65,25.35,27.95,25.35,25.6,25.6,26.05,1268,0.33,21,704,55.52
PRESSMN, EQ, 26-Sep-2018,39.2,39.1,39.85,39.1,39.1,39.35,39.59,37171,14.72,103,34974,94.09
PRESTIGE, EQ, 26-Sep-2018,212.35,214,224.8,206.2,224,219.5,214.27,103129,220.98,3118,58000,56.24
PRICOLLTD, EQ, 26-Sep-2018,54.05,55.95,55.95,53.75,53.8,54.35,54.7,89638,49.03,659,65668,73.26
PRIMESECU, EQ, 26-Sep-2018,37.9,37.9,37.9,36.1,36.55,36.6,36.86,23943,8.83,189,14245,59.5
PRITI, SM, 26-Sep-2018,97.5,97,97.9,97,97.9,97.9,97.45,3200,3.12,2,0,0
PROLIFE, SM, 26-Sep-2018,27.35,27.1,27.1,26.05,26.05,26.05,26.42,9000,2.38,3,9000,100
PROSEED, BE, 26-Sep-2018,0.45,0.45,0.5,0.45,0.45,0.45,0.5,11493,0.06,16, -, -
PROVOGE, EQ, 26-Sep-2018,3.2,3.3,3.3,3.2,3.2,3.2,3.21,19376,0.62,41,13174,67.99
PROZONINTU, EQ, 26-Sep-2018,31.35,31.9,32.05,30.45,30.5,30.85,31.01,118244,36.67,815,67060,56.71
PRSMJOHNSN, EQ, 26-Sep-2018,96.6,98.9,99.65,95.2,96.5,96.45,97.12,261370,253.85,2307,170553,65.25
PSB, EQ, 26-Sep-2018,27.55,28,28.2,27.15,27.2,27.25,27.49,91624,25.18,433,64012,69.86
PSL, EQ, 26-Sep-2018,1.5,1.5,1.5,1.45,1.45,1.45,1.45,30290,0.44,34,29690,98.02
PSPPROJECT, EQ, 26-Sep-2018,427.95,440,456.45,425.2,432,432.95,436.69,34235,149.5,1994,18553,54.19
PSUBNKBEES, EQ, 26-Sep-2018,311.51,320.9,333,306,309.9,308.97,307.27,4361,13.4,72,4023,92.25
PTC, EQ, 26-Sep-2018,68.6,69.5,70.5,68.1,70.1,70,69.37,1769088,1227.15,10265,628484,35.53
PTL, EQ, 26-Sep-2018,43.65,44.4,45.8,43.55,43.55,43.75,44.23,12316,5.45,122,8148,66.16
PULZ, SM, 26-Sep-2018,28.25,30.4,33.4,30.4,30.6,30.6,31.45,12000,3.77,4,12000,100
PUNJABCHEM, EQ, 26-Sep-2018,631.3,634,643,622.25,630.3,635.45,630.47,15439,97.34,325,13687,88.65
PUNJLLOYD, EQ, 26-Sep-2018,10.8,11,11.35,10.8,10.85,10.9,10.98,674452,74.05,1951,271849,40.31
PURVA, EQ, 26-Sep-2018,68.4,69.2,70,67.5,69.8,69.25,69.26,160067,110.86,2215,65222,40.75
PUSHPREALM, SM, 26-Sep-2018,39,40,40,40,40,40,40,6000,2.4,2,6000,100
PVP, EQ, 26-Sep-2018,3.6,3.6,3.7,3.45,3.7,3.65,3.58,182142,6.51,179,134258,73.71
PVR, EQ, 26-Sep-2018,1253.65,1260,1289,1258.05,1286.9,1285.4,1270.02,506604,6433.97,14715,321467,63.46
QGOLDHALF, EQ, 26-Sep-2018,1360.5,1363,1364,1352.5,1360,1359.95,1358.85,223,3.03,41,108,48.43
QNIFTY, EQ, 26-Sep-2018,1118.13,1241.1,1319.4,1117,1119,1119,1166.9,60,0.7,14,25,41.67
QUESS, EQ, 26-Sep-2018,900.9,903.5,918.4,890,893,899.35,901.29,45397,409.16,8039,15992,35.23
QUICKHEAL, EQ, 26-Sep-2018,226.2,227.85,233.95,227.7,228.1,230,230.09,75659,174.09,1846,29887,39.5
RADICO, EQ, 26-Sep-2018,354.75,364,372.45,361.35,372.45,372.35,368.93,408885,1508.51,12628,212801,52.04
RADIOCITY, EQ, 26-Sep-2018,313.25,312.15,322.35,311.45,312,313.5,313.62,32516,101.98,1814,19933,61.3
RAIN, BE, 26-Sep-2018,179.45,178.1,183.9,174,177.1,177.8,178.44,205497,366.68,2617, -, -
RAINBOWPAP, BE, 26-Sep-2018,1.45,1.5,1.5,1.4,1.4,1.4,1.46,16343,0.24,36, -, -
RAJESHEXPO, EQ, 26-Sep-2018,770.5,772.75,773,746.5,755,751.6,755.55,251433,1899.7,12451,74169,29.5
RAJRAYON, BE, 26-Sep-2018,0.15,0.15,0.15,0.1,0.1,0.1,0.14,625667,0.87,87, -, -
RAJSREESUG, EQ, 26-Sep-2018,28.75,30,30.1,26.25,26.65,26.5,28.02,220302,61.73,1633,62275,28.27
RAJTV, EQ, 26-Sep-2018,32.55,32.65,34.5,32.6,34.35,33.75,33.37,3484,1.16,56,2688,77.15
RALLIS, EQ, 26-Sep-2018,188.15,189.15,190.45,185.1,188.85,188.55,187.73,100550,188.76,2210,44832,44.59
RAMANEWS, EQ, 26-Sep-2018,25.15,26.8,26.8,25.2,25.3,25.35,25.49,19911,5.08,67,15551,78.1
RAMASTEEL, EQ, 26-Sep-2018,92.85,88.05,99.85,88.05,91.05,91.4,93.15,25285,23.55,347,14972,59.21
RAMCOCEM, EQ, 26-Sep-2018,649.5,655.95,662,639.6,651.2,654.35,646.74,201591,1303.77,7273,70876,35.16
RAMCOIND, EQ, 26-Sep-2018,201,201.5,209.6,201.5,206.95,206.9,206.27,38952,80.35,1335,20237,51.95
RAMCOSYS, EQ, 26-Sep-2018,320.7,323.55,329.8,320,323.85,324.75,325.29,11273,36.67,421,7104,63.02
RAMGOPOLY, BE, 26-Sep-2018,4.4,4.4,4.4,4.4,4.4,4.4,4.4,10,0,1, -, -
RAMKY, EQ, 26-Sep-2018,170.5,169.7,176.95,169.7,174,173.45,174.06,69121,120.31,552,61081,88.37
RAMSARUP, BZ, 26-Sep-2018,0.45,0.45,0.5,0.4,0.45,0.45,0.45,1004,0,10, -, -
RANASUG, EQ, 26-Sep-2018,4.5,4.7,4.8,4.2,4.35,4.3,4.51,2181443,98.3,1748,539505,24.73
RANEENGINE, EQ, 26-Sep-2018,459.75,459.05,465,450,450,454.85,455.28,373,1.7,48,251,67.29
RANEHOLDIN, EQ, 26-Sep-2018,1577.85,1685,1685,1553.35,1560,1560.7,1606.54,2102,33.77,354,1510,71.84
RATNAMANI, EQ, 26-Sep-2018,851.65,843,873.35,840,851.1,860.65,848.84,3908,33.17,301,3334,85.31
RAYMOND, EQ, 26-Sep-2018,721.25,725.6,734.5,718.05,725.65,727.55,726.01,243503,1767.84,6978,29152,11.97
RBL, EQ, 26-Sep-2018,660.5,663,688,652,656.8,656.45,666.22,4726,31.49,692,2228,47.14
RBLBANK, EQ, 26-Sep-2018,521.2,528.4,538.4,519.05,536.3,536.25,530.05,1415243,7501.48,30515,496005,35.05
RCF, EQ, 26-Sep-2018,63.15,63.9,64.4,63,63.9,63.85,63.77,1073063,684.26,5443,308330,28.73
RCOM, EQ, 26-Sep-2018,11.5,11.9,13.2,11.5,12.85,12.9,12.26,103895838,12740.82,70013,11516642,11.08
RECLTD, EQ, 26-Sep-2018,100.7,101.9,102.8,99.35,102.2,102.25,101.15,6752768,6830.1,32608,2295998,34
RECLTD, N2, 26-Sep-2018,1115,1115,1115,1115,1115,1115,1115,400,4.46,2,400,100
RECLTD, N6, 26-Sep-2018,1209.1,1300,1300,1209,1209,1209,1209.06,1480,17.89,2,1480,100
RECLTD, N9, 26-Sep-2018,1219,1219,1220.01,1211.2,1219,1219,1215.96,2670,32.47,17,2100,78.65
RECLTD, NF, 26-Sep-2018,1235,1245.9,1245.9,1245.9,1245.9,1245.9,1245.9,50,0.62,1,50,100
REDINGTON, EQ, 26-Sep-2018,100,100.5,101,99.1,100,99.9,99.81,1196268,1193.95,9814,982711,82.15
REFEX, EQ, 26-Sep-2018,16.3,16.3,17.5,15.85,17.45,17.05,16.82,19486,3.28,96,15943,81.82
REGENCERAM, BE, 26-Sep-2018,2.9,2.9,2.9,2.9,2.9,2.9,2.9,1,0,1, -, -
RELAXO, EQ, 26-Sep-2018,754.85,776.95,784,755,762,764.25,771.4,25327,195.37,1529,14480,57.17
RELCAPITAL, EQ, 26-Sep-2018,316.05,321.5,323.85,311.2,315.2,317.95,317.11,7192034,22806.78,83190,1133748,15.76
RELCNX100, EQ, 26-Sep-2018,114.51,113,118.99,106.3,115.96,115.96,112.62,2592,2.92,35,1423,54.9
RELCONS, EQ, 26-Sep-2018,51.74,51.8,52.19,51.5,51.73,51.73,51.78,844,0.44,20,840,99.53
RELDIVOPP, EQ, 26-Sep-2018,30.17,30.36,30.36,30.3,30.3,30.3,30.32,8,0,3,8,100
RELIABLE, SM, 26-Sep-2018,62.5,58,60.5,56,56,58.6,58.5,12000,7.02,6,12000,100
RELIANCE, EQ, 26-Sep-2018,1230.6,1239,1253.95,1227.15,1253.5,1251.4,1239.18,6396828,79268.46,136937,2528972,39.53
RELIFIN, N7, 26-Sep-2018,1977,1975,1977,1969,1969,1969,1974.45,282,5.57,17,282,100
RELIGARE, EQ, 26-Sep-2018,38.15,37.75,41,35.65,37,36.95,39.45,1878224,741.04,3197,1595049,84.92
RELINFRA, EQ, 26-Sep-2018,318.35,324,326.4,312.7,320,321.15,320.24,4273637,13685.7,51791,228343,5.34
RELNV20, EQ, 26-Sep-2018,562.1,561.53,561.53,556,559.11,559.11,557.75,545,3.04,24,534,97.98
REMSONSIND, EQ, 26-Sep-2018,116.95,118.05,122.75,118,118.05,122.6,122.53,2190,2.68,32,2113,96.48
RENUKA, EQ, 26-Sep-2018,13.8,14.05,14.25,13.15,13.15,13.15,13.8,3107651,428.82,4381,1151557,37.06
REPCOHOME, EQ, 26-Sep-2018,451.2,450,457.05,426.4,430,439.95,443.28,705712,3128.25,50949,232353,32.92
REPL, SM, 26-Sep-2018,40,40,41.75,39,41.75,41.75,40.63,12000,4.88,4,6000,50
REPRO, EQ, 26-Sep-2018,611,600.05,617,600.05,610,610.4,613.47,6764,41.5,335,6163,91.11
RESPONIND, EQ, 26-Sep-2018,71.6,73,74.95,70,70,71.05,71.38,1369,0.98,97,737,53.83
REVATHI, EQ, 26-Sep-2018,439.2,439.4,440.4,434,434,434,437.42,211,0.92,25,190,90.05
RHFL, EQ, 26-Sep-2018,49.9,50.25,54.4,50.1,54.35,54,52.29,650810,340.31,4037,298401,45.85
RHFL, N2, 26-Sep-2018,975,974,974,974,974,974,974,20,0.19,1,20,100
RHFL, N4, 26-Sep-2018,1004.51,955,955,955,955,955,955,50,0.48,1,50,100
RHFL, N8, 26-Sep-2018,1001.1,1001.1,1001.1,1001.1,1001.1,1001.1,1001.1,10,0.1,2,10,100
RICOAUTO, EQ, 26-Sep-2018,73.1,73.25,74,72.05,72.75,72.7,72.95,142223,103.76,1370,79798,56.11
RIIL, EQ, 26-Sep-2018,365.7,369,374.25,363.1,371,371.05,369,271762,1002.79,8385,41630,15.32
RITES, EQ, 26-Sep-2018,236.65,238.45,254.4,237.5,253.75,252.5,247.37,903474,2234.93,23135,232690,25.76
RJL, EQ, 26-Sep-2018,278.8,276,284,276,281,281,280.29,864,2.42,45,773,89.47
RKDL, BE, 26-Sep-2018,11.05,10.5,11.05,10.5,10.5,10.5,10.52,21342,2.25,58, -, -
RKEC, SM, 26-Sep-2018,79,74,74,73,73,73,73.33,3000,2.2,3,3000,100
RKFORGE, EQ, 26-Sep-2018,618.45,625.9,633,620,625,624,624.52,15568,97.23,1470,8805,56.56
RMCL, EQ, 26-Sep-2018,34.25,34.7,34.95,33.7,33.95,33.9,34.1,332315,113.32,716,249185,74.98
RML, EQ, 26-Sep-2018,540.85,541,605.8,541,560,560.05,564.71,1971,11.13,194,1350,68.49
RNAM, EQ, 26-Sep-2018,178.85,182,185.4,175,183.3,183.95,181.14,140033,253.65,6374,56360,40.25
RNAVAL, EQ, 26-Sep-2018,12.25,11.8,12.85,11.8,12.85,12.8,12.48,1297441,161.86,4637,669370,51.59
ROHITFERRO, BE, 26-Sep-2018,2.2,2.25,2.25,2.1,2.1,2.1,2.16,2702,0.06,8, -, -
ROHLTD, EQ, 26-Sep-2018,124.25,124.05,126.3,121.05,121.05,121.4,122.86,17440,21.43,267,13037,74.75
ROLLT, EQ, 26-Sep-2018,2.85,2.8,2.95,2.8,2.95,2.95,2.93,6225,0.18,16,4209,67.61
ROLTA, EQ, 26-Sep-2018,14.8,14.1,14.1,14.1,14.1,14.1,14.1,327834,46.22,750,327834,100
ROSSELLIND, EQ, 26-Sep-2018,84.8,85.55,86.5,80.4,80.6,82.05,83.67,24220,20.26,389,14014,57.86
RPGLIFE, EQ, 26-Sep-2018,262.15,267.85,273.95,260,262.65,262.05,265.46,24162,64.14,902,12244,50.67
RPOWER, EQ, 26-Sep-2018,27,27.5,27.8,26.65,27.05,27.25,27.27,7652068,2086.56,12700,979448,12.8
RPPINFRA, EQ, 26-Sep-2018,149.9,150.1,156,150.1,151.8,151.85,151.99,229733,349.16,637,211404,92.02
RPPL, ST, 26-Sep-2018,112,107.55,117,107.55, ,115.35,114.66,87000,99.75,84, -, -
RSSOFTWARE, EQ, 26-Sep-2018,30.35,30.05,31.15,29.1,29.5,29.45,30.21,40958,12.38,860,22661,55.33
RSWM, EQ, 26-Sep-2018,219.8,215,220.35,198.4,200,199.95,201.88,130980,264.42,2416,106295,81.15
RSYSTEMS, EQ, 26-Sep-2018,40.45,40.5,40.5,39,40,40,39.65,27033,10.72,123,17026,62.98
RTNINFRA, EQ, 26-Sep-2018,4.35,4.5,4.5,4.15,4.3,4.3,4.23,805289,34.09,1038,394732,49.02
RTNPOWER, EQ, 26-Sep-2018,3.75,3.8,3.85,3.55,3.65,3.65,3.68,5248163,193.26,1299,2566819,48.91
RUBYMILLS, EQ, 26-Sep-2018,299.05,299.05,308,290.4,290.5,292.3,295.32,2948,8.71,174,2483,84.23
RUCHINFRA, BE, 26-Sep-2018,5.6,5.85,5.85,5.85,5.85,5.85,5.85,35322,2.07,42, -, -
RUCHIRA, EQ, 26-Sep-2018,140.35,141.45,145,139,139.5,139.65,140.63,37536,52.79,749,16596,44.21
RUCHISOYA, EQ, 26-Sep-2018,6.6,6.3,6.6,6.3,6.3,6.3,6.34,3389013,215.02,2161,1808975,53.38
RUPA, EQ, 26-Sep-2018,330.4,333,336,324,325.1,325.85,331.71,67446,223.72,1124,56299,83.47
RUSHIL, EQ, 26-Sep-2018,613.05,612.25,625,610,624,620.45,617.89,8150,50.36,584,4579,56.18
SABTN, BE, 26-Sep-2018,6.3,6.6,6.6,6.1,6.15,6.2,6.42,16676,1.07,55, -, -
SADBHAV, EQ, 26-Sep-2018,247.45,252.35,252.35,223.25,243,239.35,232.29,501810,1165.63,15858,280286,55.86
SADBHIN, EQ, 26-Sep-2018,109.15,109.05,114.25,108,109.9,109.3,109.33,10758,11.76,132,7058,65.61
SAGCEM, EQ, 26-Sep-2018,672.25,667.15,684.8,661.4,666,667.2,668.86,879,5.88,107,552,62.8
SAIL, EQ, 26-Sep-2018,75,75.9,77.05,74.85,76.2,76.2,75.91,9448536,7172.22,26026,1240263,13.13
SAKAR, SM, 26-Sep-2018,67.4,65.9,66.35,62,62,62.25,65.28,27000,17.63,5,24000,88.89
SAKETH, SM, 26-Sep-2018,69.25,71.4,71.45,71.4,71.45,71.45,71.43,42000,30,2,42000,100
SAKHTISUG, EQ, 26-Sep-2018,16.05,16.6,16.75,15.25,15.25,15.25,16.16,706233,114.1,2372,338462,47.92
SAKSOFT, EQ, 26-Sep-2018,259.1,262.95,262.95,256.75,260.8,261.15,259.59,18729,48.62,427,8330,44.48
SAKUMA, EQ, 26-Sep-2018,204.15,206.1,214.95,206.1,209.1,210.65,211.28,74181,156.73,2438,16049,21.63
SALASAR, EQ, 26-Sep-2018,251,264,293,255.5,269,271.25,270.03,20752,56.04,917,4449,21.44
SALONA, EQ, 26-Sep-2018,89.5,87,89.5,85.85,86.1,86.1,86.27,739,0.64,17,632,85.52
SALORAINTL, BE, 26-Sep-2018,29.2,30.5,30.65,30.5,30.65,30.65,30.63,1335,0.41,10, -, -
SALSTEEL, EQ, 26-Sep-2018,6.2,6.2,6.45,6.2,6.25,6.25,6.27,14998,0.94,49,9304,62.03
SALZERELEC, EQ, 26-Sep-2018,156.25,157.95,167.8,152.65,167.55,164.15,160.94,19832,31.92,365,15399,77.65
SAMBHAAV, EQ, 26-Sep-2018,5.4,5.35,5.7,5.15,5.35,5.25,5.32,18103,0.96,66,13224,73.05
SANCO, EQ, 26-Sep-2018,15,15,16.5,14.75,15.55,15.5,16,77536,12.41,295,41130,53.05
SANDESH, EQ, 26-Sep-2018,932.55,940.95,940.95,915,915.15,916.05,917.92,334,3.07,63,249,74.55
SANDHAR, EQ, 26-Sep-2018,316.45,325.85,329.35,306.55,329,322.6,313.23,30512,95.57,2490,12841,42.09
SANGAMIND, EQ, 26-Sep-2018,64.15,63.25,66.9,63.25,66.65,65.4,65.34,185787,121.4,202,154217,83.01
SANGHIIND, EQ, 26-Sep-2018,69.05,68.5,74.75,68.5,74.3,74.15,71.21,465200,331.25,2775,345478,74.26
SANGHVIFOR, BE, 26-Sep-2018,25.3,25,26.55,24.15,26,26,25.48,631,0.16,16, -, -
SANGHVIMOV, EQ, 26-Sep-2018,121,120.4,127.95,120.4,123.95,124.65,124.72,16621,20.73,1150,12090,72.74
SANOFI, EQ, 26-Sep-2018,6502.3,6570,6599.75,6301.05,6305,6367.1,6480.6,4827,312.82,2527,2548,52.79
SANWARIA, EQ, 26-Sep-2018,11.7,11.7,12.9,11.6,12.35,12.4,12.19,3507638,427.44,4040,865059,24.66
SARDAEN, EQ, 26-Sep-2018,361.7,364.6,369.05,351.8,364.1,360.7,365.11,69824,254.93,1398,49149,70.39
SAREGAMA, EQ, 26-Sep-2018,519.45,529.75,536.1,517.3,523,523.5,526.21,25757,135.54,1598,10843,42.1
SARLAPOLY, EQ, 26-Sep-2018,34.05,35.45,35.5,33.75,34,34.15,34.33,11667,4.01,169,7830,67.11
SASKEN, EQ, 26-Sep-2018,928.05,936,985,902.05,971.7,972.35,945.75,16090,152.17,1702,4957,30.81
SASTASUNDR, EQ, 26-Sep-2018,105.25,110,110,100.2,104,103.55,104.14,6652,6.93,126,4977,74.82
SATHAISPAT, EQ, 26-Sep-2018,11.7,11.9,12,11.1,11.15,11.25,11.55,6884,0.79,51,4879,70.87
SATIN, EQ, 26-Sep-2018,314.45,309.05,313.95,300.1,310,309.85,307.91,55604,171.21,5884,35236,63.37
SBILIFE, EQ, 26-Sep-2018,566.05,574.95,590,571.35,576,577.25,580.7,141456,821.44,12447,68236,48.24
SBIN, EQ, 26-Sep-2018,270.9,274,274,262.75,263,263.85,266.42,23951904,63813.36,155258,6880097,28.72
SBIN, N2, 26-Sep-2018,10724,10750,10789.99,10725.12,10730.21,10730.21,10756.71,36,3.87,11,36,100
SBIN, N5, 26-Sep-2018,10970.1,11025,11058,10991,11025,11025,11002.52,232,25.53,21,232,100
SBIN, N6, 26-Sep-2018,10728,10730.01,10869,10730.01,10869,10867.7,10855.18,11,1.19,5,11,100
SCAPDVR, EQ, 26-Sep-2018,1.65,1.7,1.7,1.6,1.6,1.6,1.66,1805,0.03,11,1804,99.94
SCHAEFFLER, EQ, 26-Sep-2018,5303.4,5357,5405.6,5177.35,5400,5354.65,5249.3,5170,271.39,1797,2641,51.08
SCHAND, EQ, 26-Sep-2018,270.8,268.3,271.95,262,263.15,263.9,266.7,6362,16.97,583,4445,69.87
SCHNEIDER, EQ, 26-Sep-2018,116.7,118.55,119.9,114.3,115,115.6,116.44,191890,223.44,2435,88819,46.29
SCI, EQ, 26-Sep-2018,46.25,46.5,46.7,45.25,45.6,45.6,45.98,446139,205.14,3743,126208,28.29
SDBL, EQ, 26-Sep-2018,203.8,200.25,208.15,200.25,208.15,205.3,205.49,77176,158.59,1446,45659,59.16
SEAMECLTD, EQ, 26-Sep-2018,236.9,230,244.75,226.1,244.75,238.45,237.51,2942,6.99,74,2664,90.55
SECURCRED, SM, 26-Sep-2018,123.95,120,126.7,120,126.7,123.35,121.68,2400,2.92,3,1800,75
SELAN, EQ, 26-Sep-2018,230.15,232,235.85,229,229.25,229.65,231.9,96173,223.02,2109,32435,33.73
SELMCL, EQ, 26-Sep-2018,1.4,1.4,1.4,1.3,1.35,1.3,1.33,143526,1.91,89,95173,66.31
SEQUENT, EQ, 26-Sep-2018,55.55,56,57.85,54.35,54.95,54.85,55.94,823349,460.62,5102,291294,35.38
SESHAPAPER, EQ, 26-Sep-2018,1078.75,1085.8,1092.2,1062.1,1070,1076.35,1075.08,4567,49.1,489,2853,62.47
SETCO, EQ, 26-Sep-2018,39.9,40.25,41.35,40,40.6,40.65,40.54,199023,80.68,1234,97641,49.06
SETF10GILT, EQ, 26-Sep-2018,159,158.55,158.55,158.55,158.55,158.55,158.55,500,0.79,2,500,100
SETFGOLD, EQ, 26-Sep-2018,2775.7,2776,2784.05,2767.3,2768.55,2768.85,2773.29,640,17.75,115,403,62.97
SETFNIF50, EQ, 26-Sep-2018,112.55,113,113.05,111.6,112.22,112.25,112.32,10483,11.77,151,7333,69.95
SETFNIFBK, EQ, 26-Sep-2018,253.87,255,256.54,254.4,255.52,255.61,255.47,3775,9.64,40,1791,47.44
SETFNN50, EQ, 26-Sep-2018,284.01,285,287.14,284.55,286,286,285.37,1430,4.08,38,1320,92.31
SFL, EQ, 26-Sep-2018,1696.7,1691.1,1715,1690.95,1715,1712.05,1705.95,706,12.04,169,350,49.58
SGBAUG24, GB, 26-Sep-2018,2779.19,2774,2793,2767.6,2770,2770,2774.39,601,16.67,30,531,88.35
SGBDEC25XI, GB, 26-Sep-2018,2700.04,2700.04,2700.04,2700.04,2700.04,2700.04,2700.04,1,0.03,1,1,100
SGBFEB24, GB, 26-Sep-2018,2785.98,2754,2755,2753,2755,2755,2754.04,115,3.17,5,115,100
SGBJUL25, GB, 26-Sep-2018,2742,2730,2730,2730,2730,2730,2730,10,0.27,1,10,100
SGBMAR25, GB, 26-Sep-2018,2770,2735,2735,2735,2735,2735,2735,28,0.77,1,28,100
SGBMAY25, GB, 26-Sep-2018,2773.19,2740,2745,2740,2741.01,2741.01,2741.27,60,1.64,6,30,50
SGBMAY26, GB, 26-Sep-2018,2747,2750,2751,2750,2751,2751,2750.75,4,0.11,3,4,100
SGBNOV23, GB, 26-Sep-2018,2792,2860,2860,2860,2860,2860,2860,40,1.14,3,40,100
SGBNOV24, GB, 26-Sep-2018,2755.6,2760,2760,2755.6,2759,2759,2757.99,120,3.31,11,119,99.17
SGBNOV25, GB, 26-Sep-2018,2700.04,2700.04,2700.04,2700.04,2700.04,2700.04,2700.04,10,0.27,1,10,100
SGBNOV25IX, GB, 26-Sep-2018,2700,2700.04,2700.04,2700.04,2700.04,2700.04,2700.04,1,0.03,1,1,100
SGBNOV25VI, GB, 26-Sep-2018,2705.04,2710,2710,2710,2710,2710,2710,1,0.03,1,1,100
SGBOCT25, GB, 26-Sep-2018,2725.04,2730.01,2748.8,2551,2748.43,2741.98,2708.44,800,21.67,40,719,89.88
SGBSEP24, GB, 26-Sep-2018,2794.18,2759.13,2788,2759.13,2788,2788,2785.02,22,0.61,7,19,86.36
SGFL, BE, 26-Sep-2018,1.05,1,1,1,1,1,1,1,0,1, -, -
SGL, EQ, 26-Sep-2018,12.1,12.65,12.65,11.5,12.1,12.1,12.01,61441,7.38,199,27519,44.79
SHAHALLOYS, EQ, 26-Sep-2018,19.95,19.3,20.45,19.2,19.3,19.75,19.96,13227,2.64,49,10157,76.79
SHAKTIPUMP, EQ, 26-Sep-2018,349.3,355.7,363.95,338.55,340,340.6,348.43,52886,184.27,3607,26591,50.28
SHALBY, EQ, 26-Sep-2018,153.25,154.05,156.45,151,151.3,152.7,153.84,38171,58.72,1745,21265,55.71
SHALPAINTS, EQ, 26-Sep-2018,94.4,95.05,99.8,93.8,99,98.55,96.99,27641,26.81,523,19537,70.68
SHANKARA, EQ, 26-Sep-2018,1165.6,1170,1230,1160,1215.6,1218.9,1191.43,94478,1125.64,7091,58484,61.9
SHANTIGEAR, EQ, 26-Sep-2018,127.85,127.8,131.9,127.8,130,130.1,129.71,8720,11.31,285,7289,83.59
SHARDACROP, EQ, 26-Sep-2018,331,340,340,330,330,330,330.42,27923,92.26,530,25515,91.38
SHARDAMOTR, EQ, 26-Sep-2018,1660.05,1720.05,1750,1681,1711,1712.15,1702.52,1751,29.81,247,1447,82.64
SHARIABEES, EQ, 26-Sep-2018,252.54,253,253,253,253,253,253,1,0,1,1,100
SHARONBIO, BZ, 26-Sep-2018,5.3,5.05,5.05,5.05,5.05,5.05,5.05,26595,1.34,31, -, -
